	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut
ChCC-v11003485m.g	0.24492891341933606	0.0010428697396103143	0.0010334297596141836	0.006419363953378851	0.0092293496839145
ChCC-v11003488m.g	0.2776154755553764	0.0026213581579821537	0.002597629817198872	0.01613571803755096	0.023198900272856288
ChCC-v11003489m.g	-0.6897085390117704	0.0034521001183252594	0.003420851962564399	0.021249333662047377	0.03055092877449076
ChCC-v11003492m.g	-0.14063145640801966	0.00065259970531373	0.0006466924208949257	0.004017064514540436	0.0057754776605279485
ChCC-v11003493m.g	-0.26822890507811	0.00022812955346562797	0.00022606454156678195	0.00140424693189859	0.0020189361549183505
ChCC-v11003495m.g	0.1648979198644458	0.0004648262360265113	0.0004606186632078709	0.002861228656656906	0.004113691012023702
ChCC-v11003497m.g	0.18310499381067968	0.00013298045105494447	0.0001317767218161383	0.0008185585232582851	0.0011768709334392703
ChCC-v11003498m.g	1.3705051416341074	0.008735161781969316	0.008656091741529204	0.05376911472286026	0.07730578380909343
ChCC-v11003499m.g	0.1760508260596403	0.004882554797948673	0.004838358271889848	0.030054469009773425	0.043210387519711985
ChCC-v11003502m.g	1.2984496817113365	0.0063144287005767906	0.006257270957517997	0.03886834035649548	0.05588240632386708
ChCC-v11003503m.g	0.8537450457880957	0.003252016864547116	0.003222579847648078	0.02001772517040766	0.028780201094057805
ChCC-v11003505m.g	-0.38454725985982885	0.003987541065525508	0.003951446137786617	0.024545229769747913	0.035289556763297945
ChCC-v11003506m.g	-1.1853514033068262	0.007739587828711979	0.007669529650296871	0.047640879042293756	0.06849499967967518
ChCC-v11003511m.g	0.7495544947283465	0.0029969743318627833	0.0029698459411662873	0.01844781592986912	0.02652308629917032
ChCC-v11003513m.g	-0.2845545761439875	0.0017330854066600274	0.0017173976453327402	0.01066797277270454	0.015337726892077094
ChCC-v11003515m.g	-0.5792922918289295	0.0018306786332533823	0.0018141074652341497	0.011268705939170195	0.016201422501222053
ChCC-v11003524m.g	0.21115944790085717	0.003384363627515059	0.0033537286174750588	0.020832383039242026	0.029951463916797025
ChCC-v11003525m.g	-0.6773747889970466	0.003845226116228058	0.0038104194129178677	0.02366921292809676	0.03403007594567874
ChCC-v11003526m.g	0.04999670173820584	0.0016462142781575608	0.0016313128678807998	0.010133239267917591	0.014568921362553217
ChCC-v11003530m.g	0.13351139967879855	0.00529371623598762	0.005245797906905035	0.032585365069096116	0.0468491475144363
ChCC-v11003534m.g	0.9148196003242728	0.004612107096272162	0.004570358642869831	0.028389733557707207	0.04081693768108093
ChCC-v11003536m.g	0.13268831173452597	0.004538077022414547	0.00449699868378282	0.027934042909549057	0.040161774900144116
ChCC-v11003539m.g	0.39564217178693845	0.002491463817007546	0.0024689112702221505	0.015336156003550552	0.022049341273029283
ChCC-v11003542m.g	-0.21556606529646682	0.001433374200125438	0.001420399402543134	0.008823106398145868	0.012685296368655005
ChCC-v11003544m.g	-0.5308819846521288	0.0030356046345100213	0.0030081265651620277	0.018685603989971867	0.02686496271765767
ChCC-v11003548m.g	1.3211952044330244	0.010385583912543078	0.010291574372656364	0.06392825534268762	0.09191194447382636
ChCC-v11003550m.g	-2.241903038216845	0.01305106790494799	0.012932930600478029	0.0803355890769526	0.11550135637101487
ChCC-v11003556m.g	0.414579751982681	0.005449882060380919	0.00540055012976944	0.0335466406970903	0.04823120794562794
ChCC-v11003560m.g	1.2624565539913866	0.005535951932606836	0.005485840903857573	0.03407644208479327	0.04899292239360843
ChCC-v11003564m.g	-0.2920454995587221	0.0037538384921140967	0.0037198590228397234	0.02310667822434621	0.033221299635758136
ChCC-v11003570m.g	1.1014443727162637	0.004823834804952987	0.0047801698079415565	0.02969301926004723	0.042690718256898096
ChCC-v11003571m.g	0.45364352553059195	0.001987526701171933	0.0019695357560057134	0.012234181103623325	0.01758952075653014
ChCC-v11003572m.g	0.3392952783751558	0.0013384196641557963	0.0013263043880324525	0.00823861563936606	0.011844953051314977
ChCC-v11003573m.g	0.06850490119409496	0.0032239459121527307	0.003194762991445202	0.019844934980901476	0.02853177444423948
ChCC-v11003576m.g	1.1635075693098347	0.007178276653305666	0.007113299422266995	0.044185739259085144	0.0635274213498545
ChCC-v11003580m.g	0.14631847483419777	0.0006570942707803845	0.0006511463018863434	0.004044730722933371	0.00581525436014194
ChCC-v11003581m.g	0.5175657050183043	0.0014530622582932015	0.0014399092458598887	0.008944295848864223	0.012859534786480262
ChCC-v11003585m.g	1.009499128963404	0.0031433324791292406	0.0031148792652741187	0.01934872059625313	0.02781834923461299
ChCC-v11003586m.g	0.5476428024864362	0.003543063292150557	0.0035109917444465996	0.021809255670482725	0.03135594871869403
ChCC-v11003588m.g	-0.5567510061865703	0.0020778552046890534	0.0020590466125685746	0.012790196411591827	0.0183889238974207
ChCC-v11003589m.g	-1.1790305563217498	0.0035898666700712204	0.00355737146164096	0.022097352932977404	0.0317701564809977
ChCC-v11003590m.g	1.5029826221308702	0.006876399513770308	0.006814154852342457	0.04232754052699181	0.060855822418052374
ChCC-v11003594m.g	-3.0325144275899945	0.024443552771221427	0.024222291533666566	0.15046180322647523	0.216324328412404
ChCC-v11003595m.g	-0.4178128370419137	0.0020240617495363954	0.0020057400918059715	0.012459071867635159	0.017912854270071683
ChCC-v11003596m.g	1.4109143927640764	0.008339613522623903	0.008264123955865118	0.051334325274647395	0.07380519973449305
ChCC-v11003597m.g	0.38011186510109174	0.00134920967243621	0.0013369967259534183	0.00830503332086656	0.011940444133019472
ChCC-v11003601m.g	0.04844368570135331	0.003750161348354861	0.0037162151643146944	0.02308404363902566	0.03318875708101425
ChCC-v11003602m.g	0.2000708343519541	0.0009468331235102278	0.0009382624598826204	0.005828212471864255	0.008379430006718043
ChCC-v11003605m.g	-1.6185932256204631	0.007485982708078498	0.007418220144518022	0.04607981776306325	0.06625060591595132
ChCC-v11003607m.g	-0.5148541875443347	0.002231745318076811	0.002211543723995679	0.013737463945724986	0.019750844389891397
ChCC-v11003608m.g	0.153501763082797	0.0006262675639929036	0.0006205986361759669	0.0038549775420357465	0.005542439409492904
ChCC-v11003610m.g	0.19565884241574213	0.0009179821563620847	0.0009096726495620302	0.005650620917045422	0.008124100261865306
ChCC-v11003612m.g	1.2604724717888929	0.0075013472704823225	0.0074334456280357375	0.046174394021543434	0.06638658159323792
ChCC-v11003613m.g	-0.3050891052675153	0.001642446469711917	0.00162757916535942	0.01011004659792197	0.014535576429465173
ChCC-v11003617m.g	0.04207406339620794	0.0013476370478942108	0.0013354383366928296	0.008295353061756846	0.011926526477469277
ChCC-v11003620m.g	-0.47498553882915157	0.001302028488127502	0.0012902426222465833	0.008014610478659806	0.011522892801393911
ChCC-v11003621m.g	-0.5290473048943299	0.0025360814917398645	0.0025131250690522836	0.01561079921351391	0.022444205661693584
ChCC-v11003622m.g	-0.6142556390531361	0.002908661066726154	0.0028823320811946734	0.017904205381695477	0.025741517926135764
ChCC-v11003625m.g	-0.7248578436649845	0.001512476207266419	0.0014987853841473653	0.009310017230816564	0.013385345528079665
ChCC-v11003626m.g	-1.0523512658979777	0.0032288290706637005	0.003199601947965347	0.01987499316605475	0.028574990174591926
ChCC-v11003627m.g	-0.3426966661903534	0.005259812044784413	0.005212200613940974	0.032376668494047675	0.04654909696691383
ChCC-v11003629m.g	0.27709023157493556	0.0020327447618366397	0.002014344506119039	0.012512519977259818	0.01798969853334336
ChCC-v11003632m.g	0.15214508610264438	0.0019129973104664336	0.0018956809998501118	0.011775416920532786	0.016929939044237702
ChCC-v11003634m.g	0.6098165531751001	0.002725340596352686	0.0027006710142035047	0.016775779870114686	0.02411914011514602
ChCC-v11003635m.g	-0.6684680382123652	0.004013652631579728	0.003977321343870021	0.024705958995583314	0.03552064293327261
ChCC-v11003639m.g	-0.624979726425676	0.0028744099572065606	0.002848391010193247	0.017693373357846105	0.025438397167318362
ChCC-v11003642m.g	-0.868176243638032	0.0038829009890566325	0.0038477532555752226	0.0239011198589415	0.034363496853798914
ChCC-v11003643m.g	2.428088938275375	0.015063323159153093	0.014926971068477998	0.09272198629724997	0.13330972369529145
ChCC-v11003644m.g	0.7074599536805116	0.004281869608331466	0.00424311044032282	0.0263569632647145	0.03789435095794802
ChCC-v11003645m.g	1.5252476133132782	0.008222347914150923	0.008147919827034488	0.05061249915254343	0.07276740444195867
ChCC-v11003647m.g	-0.2722750837748319	0.0027569708564355775	0.0027320149595041047	0.016970479307350236	0.024399066475850717
ChCC-v11003649m.g	-0.3858263028735937	0.006563956736702296	0.006504540284257247	0.04040430522307606	0.05809071807544143
ChCC-v11003650m.g	0.2730532432576422	0.0009486269126270815	0.0009400400117526377	0.005839254105118468	0.00839530495867976
ChCC-v11003651m.g	-1.440463812602357	0.008871664139877458	0.008791358490157362	0.05460935227374957	0.07851382345773052
ChCC-v11003652m.g	0.70302008670113	0.0035747080597809543	0.0035423500659734547	0.022004044408638578	0.031636003470533205
ChCC-v11003657m.g	-0.9998458088013352	0.005861332114237492	0.005808275768073152	0.036079313325341665	0.05187252217718934
ChCC-v11003658m.g	-1.0568714919995728	0.009255984115245176	0.009172199629442504	0.0569750262431188	0.0819150377306727
ChCC-v11003661m.g	-0.0035918103244071777	0.01051477222188132	0.010419593278943038	0.06472347141298394	0.0930552551258373
ChCC-v11003663m.g	0.28462556212440737	0.0056992644005250635	0.005647675079356612	0.03508170873495357	0.05043823029440495
ChCC-v11003664m.g	-0.009518343553270255	0.0004043342058787379	0.0004006742024571477	0.0024888711674632643	0.003578339301145297
ChCC-v11003665m.g	0.32135861352913886	0.004327571769962704	0.004288398909356419	0.02663828201222816	0.038298813006260105
ChCC-v11003666m.g	1.48122591840443	0.010818094504608982	0.01072016991073025	0.06659056569527286	0.09573964350905269
ChCC-v11003668m.g	0.7170911049418581	0.007425360672410407	0.007358146855047366	0.04570666002747337	0.06571410366214095
ChCC-v11003669m.g	-0.028418159291483582	0.00033441463917131717	0.0003313875425126586	0.00205848266436488	0.002959554321218941
ChCC-v11003671m.g	1.1460527108295884	0.005328861000696099	0.005280624543794465	0.03280169796969777	0.04716017708096171
ChCC-v11003678m.g	-0.0568802238463689	0.0013172028243719422	0.0013052796015180848	0.00810801580379697	0.011657184985836398
ChCC-v11003680m.g	-0.6064518342923069	0.0037640152678073053	0.003729943679109652	0.023169321164845203	0.033311363637003856
ChCC-v11003682m.g	0.1982446920681259	0.006350762082657613	0.006293275452502945	0.039091989767706815	0.056203955099986026
ChCC-v11003686m.g	-0.7397489060336958	0.0055920829972774	0.0055414638742690685	0.03442195573767348	0.04948967975869282
ChCC-v11003687m.g	-0.6409114875970418	0.0035542093251459037	0.0035220368843730267	0.0218778648550394	0.03145459060290571
ChCC-v11003688m.g	-1.4273044787639992	0.007020336837836235	0.0069567892663628915	0.04321354386428289	0.062129661178459555
ChCC-v11003689m.g	0.1966647611670945	0.0009032612030342567	0.0008950849492184058	0.005560006381439717	0.007993820495579366
ChCC-v11003690m.g	-0.13732348807697642	0.0006461090693566348	0.0006402605376959842	0.003977111533918858	0.005718035828011641
ChCC-v11003695m.g	-0.4740897344739316	0.001630853296224475	0.0016160909324236658	0.010038685048953869	0.014432977372269526
ChCC-v11003696m.g	1.9664736528699684	0.01418916808432409	0.014060728780938217	0.08734114210944437	0.1255734911082955
ChCC-v11003699m.g	1.0419681559412508	0.005457036297334575	0.005407639607097646	0.03359067846045602	0.04829452261673111
ChCC-v11003701m.g	0.7276021157886897	0.0022555877279007083	0.002235170314083661	0.013884225425487938	0.01996184863060719
ChCC-v11003702m.g	0.12702255893039766	0.0004942572525829951	0.0004897832723723223	0.0030423906940793208	0.004374154167714042
ChCC-v11003707m.g	0.029109177542061267	0.00015799290986170117	0.00015656276968984976	0.0009725222162785322	0.0013982300543476254
ChCC-v11003717m.g	-0.34358623732957483	0.0014438763839718504	0.001430806521395655	0.008887752382063869	0.01277824021723145
ChCC-v11003718m.g	-0.26446334600270155	0.0009014141684104221	0.0008932546338158113	0.005548636996525627	0.007977474323306656
ChCC-v11003719m.g	-1.021091623433655	0.007556959853185655	0.007488554809740544	0.04651671616898006	0.0668787504165336
ChCC-v11003721m.g	0.683734486757692	0.004951055833518333	0.004906239241135852	0.030476125772649014	0.04381661856369538
ChCC-v11003722m.g	0.18866745710654484	0.004190078504605163	0.004152150222900038	0.02579194495023002	0.037082003871840144
ChCC-v11003724m.g	0.09890977218313338	0.0017818258538442758	0.0017656968975825248	0.010967993626548706	0.015769077629113424
ChCC-v11003725m.g	1.5368370883370117	0.010528786262827432	0.01043348046582371	0.06480973456347508	0.09317927874975097
ChCC-v11003727m.g	0.8718791823651312	0.0031619845934309585	0.0031333625420123267	0.01946353331509517	0.027983419596419846
ChCC-v11003731m.g	0.3063423002729017	0.002412572368080134	0.002390733940874063	0.014850541257778281	0.021351155544201982
ChCC-v11003732m.g	-0.01209364978394712	0.005475425918360511	0.005425862766629852	0.033703875407156476	0.04845726992500611
ChCC-v11003733m.g	-0.43045267824840383	0.001537510078410102	0.0015235926505351076	0.009464112727051154	0.013606894147194301
ChCC-v11003734m.g	0.15353466214556305	0.000504189002997369	0.0004996251213141756	0.0031035253863447333	0.00446204970640507
ChCC-v11003740m.g	0.08783519788299249	0.001274252283223572	0.0012627178455016095	0.007843634601472518	0.011277074653437847
ChCC-v11003744m.g	-0.96170335470078	0.004573472574071078	0.004532073837515336	0.028151919524224633	0.04047502391973429
ChCC-v11003745m.g	-0.18439302041329755	0.0027898627387105655	0.002764609106885733	0.017172944634912368	0.024690158135477782
ChCC-v11003750m.g	0.8297243291820829	0.0038888300357317242	0.0038536286329569377	0.02393761598790024	0.03441596864675468
ChCC-v11003752m.g	-0.9685096251099293	0.006854701731475119	0.00679265347677291	0.04219398025935374	0.06066379803325953
ChCC-v11003753m.g	1.3225881629213974	0.008586278603591893	0.008508556242705865	0.05285266727766195	0.07598817446335548
ChCC-v11003755m.g	-0.12011891086277594	0.0005546359130324125	0.0005496153896388408	0.0034140503383481456	0.004908502561926957
ChCC-v11003760m.g	0.7056025364653494	0.0047240203383645055	0.004681258854545693	0.02907861329494246	0.04180736477499275
ChCC-v11003761m.g	1.0449815875907928	0.0033394743790536364	0.0033092457031811953	0.020556068162587152	0.02955419611300266
ChCC-v11003763m.g	1.5129991248401207	0.006680796240329758	0.006620322165312006	0.04112350846527299	0.0591247423595057
ChCC-v11003766m.g	-1.7449817479182264	0.010593641156848098	0.010497748298125205	0.06520894757451905	0.0937532416071387
ChCC-v11003767m.g	0.2945692858420498	0.0012022210182961678	0.0011913386022737369	0.007400247581954586	0.010639601240470555
ChCC-v11003769m.g	-1.6187717631488066	0.01115752553172925	0.011056528433217985	0.06867992663594835	0.09874359263508047
ChCC-v11003770m.g	-0.3613425393267055	0.001004130916121146	0.0009950415970991732	0.006180907895390635	0.00888651286092012
ChCC-v11003771m.g	-0.6773716442617065	0.0015017772261995508	0.001488183249468319	0.009244159865519724	0.013290660033067982
ChCC-v11003774m.g	-0.15460648909488758	0.0016700416604174201	0.0016549245664331453	0.010279908245808805	0.014779792610011904
ChCC-v11003777m.g	-0.10097546239582916	0.0004588620161335038	0.00045470843099361564	0.002824516019654413	0.0040609079376918164
ChCC-v11003784m.g	-0.18343293055615026	0.0002218399686053124	0.0002198318895649148	0.0013655315173070096	0.001963273615448946
ChCC-v11003787m.g	-1.1642689118382445	0.006306249492057056	0.00624916578659076	0.03881799340102779	0.05581002070110033
ChCC-v11003788m.g	0.2015140538727465	0.0007339382718398099	0.0007272947167135951	0.004517742444050725	0.006495320268616326
ChCC-v11003791m.g	1.153292762996859	0.006215995134585845	0.006159728404909268	0.038262434497571114	0.0550112737493381
ChCC-v11003797m.g	0.5268192233207544	0.005141780363266224	0.00509523734650186	0.031650126824540915	0.04550452196283053
ChCC-v11003798m.g	-0.3365165842898175	0.0032697134337165094	0.0032401162287780507	0.020126656050180745	0.028936814924976843
ChCC-v11003799m.g	-0.6019900681693245	0.006036045972846965	0.00598140812971548	0.03715476100928009	0.053418731866172506
ChCC-v11003800m.g	1.4723247092951754	0.006378522806985247	0.006320784888800658	0.03926287035451442	0.05644963624554715
ChCC-v11003803m.g	0.12987186723613495	0.0029015566087755274	0.0028752919322736314	0.01786047403199346	0.025678643796941545
ChCC-v11003805m.g	-0.5343096856366025	0.004707566314349934	0.004664953771143409	0.02897733087717221	0.04166174741208533
ChCC-v11003806m.g	0.030338986180483644	0.0008361395052503623	0.0008285708320942236	0.005146840104887742	0.007399796528159358
ChCC-v11003808m.g	0.14526534179444578	0.000332263191288029	0.0003292555693769919	0.00204523946968295	0.002940514105468694
ChCC-v11003809m.g	-2.8148706829455943	0.025445672983954715	0.025215340628116707	0.156630334277128	0.2251930466399463
ChCC-v11003813m.g	-1.3853901009527263	0.008793202844218844	0.008713607420362398	0.05412638532787337	0.07781944456573493
ChCC-v11003817m.g	0.12981079092019232	0.002106724932379075	0.0020876550136120007	0.012967903446553294	0.018644419672214356
ChCC-v11003822m.g	0.46192944139813197	0.002198212253025508	0.0021783141977769547	0.013531051830327833	0.0194540782919053
ChCC-v11003825m.g	0.0399259677078067	0.0031114069375653406	0.0030832427113587062	0.01915220355973045	0.02753580964625397
ChCC-v11003830m.g	0.652319629428575	0.0031653251740787077	0.0031366728839703406	0.01948409619287272	0.028012983582960404
ChCC-v11003837m.g	1.014114920574465	0.003824763420435301	0.0037901419439387895	0.023543255210874983	0.033848982020163655
ChCC-v11003838m.g	2.581687639508595	0.019028108782443275	0.018855867744614733	0.11712714539462107	0.16839789583151182
ChCC-v11003840m.g	1.358124542713005	0.0054713042342333556	0.005421778391683539	0.03367850446243719	0.048420793208258754
ChCC-v11003846m.g	0.11922045179849926	0.0015923899148446467	0.0015779757187363286	0.00980192446939482	0.014092578199394062
ChCC-v11003847m.g	0.5166123852685052	0.0012375840735065155	0.0012263815537155041	0.0076179241654016	0.01095256266799249
ChCC-v11003852m.g	-1.9435344378447907	0.01117435342680855	0.011073204003431682	0.06878351040962623	0.0988925187398777
ChCC-v11003854m.g	0.531432182114313	0.003507882186473583	0.003476129095544444	0.021592699073771832	0.03104459753625309
ChCC-v11003857m.g	0.5616239188178348	0.003574147922353076	0.0035417949988682767	0.02200059649383495	0.031631046279815535
ChCC-v11003860m.g	0.7888365527743908	0.0031730889758699856	0.0031443664084001995	0.019531886120480298	0.028081692875105636
ChCC-v11003863m.g	0.6394138648015419	0.001485457568744744	0.0014720113163496067	0.009143704538437337	0.013146231808092927
ChCC-v11003866m.g	1.3406770426145194	0.0062492601547899694	0.006192692312603008	0.0384671966682393	0.05530566766263839
ChCC-v11003870m.g	0.32103855470348264	0.0027388062792379976	0.002714014806720112	0.016858667613462094	0.024238310795203995
ChCC-v11003871m.g	0.9421866355234029	0.004222566093639932	0.004184343736674052	0.025991921658787998	0.03736951755471029
ChCC-v11003874m.g	1.570195503408287	0.007777858308214353	0.007707453708240325	0.04787645221818038	0.06883369167972349
ChCC-v11003876m.g	1.1786694241280826	0.004703411993201915	0.004660837054604139	0.028951759035919705	0.04162498185919022
ChCC-v11003878m.g	-0.007056153635710753	0.0006940954934588354	0.0006878125922250683	0.004272491013668957	0.006142713495124049
ChCC-v11003884m.g	1.0319488471173686	0.004732692005760651	0.004689852026647898	0.029131991571235444	0.041884108636380014
ChCC-v11003891m.g	-1.131826504529943	0.005506166456969987	0.005456325044150219	0.033893098181547135	0.04872932229120551
ChCC-v11003893m.g	-0.46633934027839247	0.004174031513616102	0.004136248488090327	0.025693168016157827	0.03693998873266465
ChCC-v11003894m.g	0.9337633122065724	0.005866719179395596	0.005813614069914613	0.036112473297845386	0.051920197458411664
ChCC-v11003897m.g	-0.6105524194799249	0.004528380550612891	0.0044873899837290275	0.027874356470107668	0.04007596156645669
ChCC-v11003901m.g	-0.6246382797396997	0.0042589846861855515	0.004220432670804952	0.026216095581321694	0.037691820439560625
ChCC-v11003907m.g	0.5649010898093939	0.0018329908566684983	0.0018163987585733837	0.011282938784442607	0.016221885573104278
ChCC-v11003909m.g	-2.349032343640692	0.014913557779985358	0.014778561354480859	0.09180010848262211	0.13198430691275104
ChCC-v11003912m.g	1.31070373758662	0.005796469460739497	0.005744000246532544	0.03568005255098924	0.051298490648780753
ChCC-v11003914m.g	1.4633939715537418	0.008818551446681365	0.008738726569144283	0.054282418146485246	0.07804377854268256
ChCC-v11003917m.g	1.3989754985198217	0.0057716485132285	0.005719403976408463	0.035527267701943435	0.0510788263941149
ChCC-v11003919m.g	0.5508140362038765	0.0020033036135625954	0.0019851698569485878	0.012331295574251345	0.0177291457124142
ChCC-v11003922m.g	0.5658702858945343	0.0012191465024396823	0.0012081108781826359	0.007504432063177485	0.010789391004040083
ChCC-v11003923m.g	-0.8326768800193669	0.003487589349093905	0.003456019947432613	0.021467786916635544	0.030865006849955256
ChCC-v11003924m.g	-0.439977469482343	0.0021481562349240607	0.002128711283060922	0.013222933005852039	0.01901108481218727
ChCC-v11003927m.g	-0.4633173048878889	0.003567689508555976	0.003535395046156714	0.021960841856078755	0.031573889611947195
ChCC-v11003929m.g	0.6917882731387986	0.0054539474813527465	0.005404578750850359	0.03357166531507529	0.04826718673601391
ChCC-v11003930m.g	0.26169612524226615	0.0008397797839200555	0.0008321781592297826	0.005169247767882369	0.007432012828540312
ChCC-v11003931m.g	0.1806607991968722	0.0024682601187846535	0.0024459176101648515	0.015193326100352119	0.021843989600883615
ChCC-v11003934m.g	0.20151022208259012	0.0010124004373071804	0.0010032362631891118	0.006231810768680609	0.008959697746669102
ChCC-v11003935m.g	0.4705615378456169	0.002155543500160283	0.0021360316793168615	0.013268405170179269	0.019076461772974722
ChCC-v11003937m.g	-0.052618378273613375	0.00207123773093106	0.002052489039695157	0.012749462683407932	0.018330359556144992
ChCC-v11003938m.g	0.6602263452306241	0.003541998211884622	0.0035099363052087072	0.02180269959007602	0.03134652280686402
ChCC-v11003939m.g	0.37935743807643646	0.003515173469287467	0.0034833543782038555	0.021637580420206172	0.03110912505697567
ChCC-v11003942m.g	-0.9032968170003569	0.008787134642606869	0.00870759414766403	0.05408903263346658	0.07776574125792743
ChCC-v11003943m.g	-1.4973574712354958	0.007307656179080391	0.007241507814113069	0.0449821323583555	0.06467242425861677
ChCC-v11003946m.g	-0.10269157201733715	0.0006379191386219569	0.0006321447416105043	0.003926698578070215	0.0056455553141311395
ChCC-v11003950m.g	1.3013953375605896	0.006294740046366153	0.006237760523553704	0.03874714723684706	0.05570816263108955
ChCC-v11003951m.g	-1.149950585954687	0.005354917875267062	0.0053064455534578845	0.032962090543195065	0.04739077923380121
ChCC-v11003952m.g	0.8778249023411571	0.004602816111085855	0.004561151758996442	0.028332543083066875	0.040734712885465964
ChCC-v11003955m.g	1.6823371131807434	0.014684696929927197	0.014551772135964383	0.09039136006908394	0.12995889881630557
ChCC-v11003957m.g	-1.081408995214837	0.00805083967982585	0.007977964072601875	0.04955678362517045	0.07124956438184885
ChCC-v11003958m.g	-0.32894471901141387	0.0026147674669139576	0.0025910987845803187	0.01609514916968176	0.023140572957165102
ChCC-v11003960m.g	0.04410242480775379	0.0005480234636329027	0.0005430627956437846	0.0033733475375030313	0.004849982685994924
ChCC-v11003962m.g	0.28230715540622775	0.0012266964458168862	0.001215592480029018	0.007550905589568025	0.01085620765896384
ChCC-v11003963m.g	0.8169284389136376	0.0068754848124041885	0.006813248430785667	0.04232191010091389	0.06084772735263469
ChCC-v11003966m.g	-0.9154853507556855	0.00337928191535152	0.0033486929045953686	0.020801102661026947	0.02990649099566516
ChCC-v11003967m.g	0.12152988775206817	0.0023721648912384354	0.002350692229533646	0.014601813837245863	0.020993551215059147
ChCC-v11003968m.g	-0.778610331532201	0.002144545723622788	0.0021251334538417593	0.013200708575302048	0.01897913195166068
ChCC-v11003971m.g	-1.6162132658004902	0.013171783282100523	0.013052553270936464	0.08107865018159359	0.11656968195919683
ChCC-v11003975m.g	0.92039144946492	0.003814176919993019	0.003779651271718009	0.023478090217827045	0.03375529197355511
ChCC-v11003976m.g	0.7540799256315974	0.0037228217945383677	0.003689123086123707	0.022915755558927914	0.032946803275288816
ChCC-v11003977m.g	0.656903020677081	0.0047296025787015635	0.004686790564854778	0.029112974664380797	0.04185676734765692
ChCC-v11003978m.g	0.8295561446648031	0.004911559525312339	0.004867100450599827	0.030233007032542666	0.043467078035467004
ChCC-v11003981m.g	-1.1583806022996157	0.007061521424672275	0.006997601053355275	0.04346705476993911	0.06249414289564831
ChCC-v11003985m.g	-0.12445760354886068	0.0020207009747600603	0.002002409738515134	0.012438384685300485	0.017883111566413153
ChCC-v11003986m.g	0.3639377695655079	0.0033115645784155177	0.003281588540000769	0.020384269939513505	0.029307195648885453
ChCC-v11003987m.g	-0.23390133947708555	0.0039122066698467125	0.0038767936635033876	0.024081510394545078	0.0346228507936667
ChCC-v11003988m.g	0.6752239386694547	0.001673959446338783	0.0016588068888451915	0.01030402409917516	0.014814464836927306
ChCC-v11003990m.g	0.9472595443437538	0.0026346563758336715	0.002610807660562825	0.0162175749532115	0.023316588894994647
ChCC-v11003991m.g	0.9145806331854239	0.0034332369408221915	0.0034021595331533787	0.021133221747864667	0.030383990512967692
ChCC-v11003994m.g	0.4862195889424479	0.0010796881704933955	0.0010699149127753943	0.006645999072851336	0.009555191119835318
ChCC-v11004000m.g	0.3789875375126622	0.0006897370331390933	0.000683493584366808	0.004245662597802525	0.00610414131985948
ChCC-v11004002m.g	0.15464624645668623	0.0022809700016365245	0.002260322829348959	0.014040465506953315	0.020186480596789486
ChCC-v11004004m.g	0.07587319695512895	0.00015900402934700074	0.00015756473659611438	0.000978746142172591	0.0014071784157273855
ChCC-v11004007m.g	2.101040824722497	0.01314757812607413	0.013028567218197867	0.08092965582479136	0.11635546743111515
ChCC-v11004008m.g	0.12844252140782925	0.0025896886299390035	0.0025662469593886947	0.015940776887166556	0.022918626392492293
ChCC-v11004009m.g	-0.5639352611073044	0.004270631679235863	0.004231974236132861	0.026287788415539283	0.037794895797435724
ChCC-v11004011m.g	-0.08264099495894726	0.0005959136755042698	0.0005905195088480554	0.003668134784778616	0.005273808879247746
ChCC-v11004012m.g	0.4402259699716678	0.003182207556209448	0.003153402448022708	0.01958801536051272	0.028162391895680552
ChCC-v11004013m.g	0.0007448008945034455	0.00013981633964831305	0.00013855073244994378	0.0008606366996199667	0.001237368236057386
ChCC-v11004014m.g	-1.777800945378353	0.010194716433922219	0.010102434612380046	0.06275337437184952	0.09022277598367799
ChCC-v11004015m.g	0.2944537929279419	0.0017535907706111692	0.001737717396241179	0.01079419313292715	0.01551919842884998
ChCC-v11004017m.g	2.0980072481626886	0.012636814127784807	0.012522426617964372	0.07778565818561613	0.11183522931592356
ChCC-v11004018m.g	-0.061975964024973136	0.0019694755306116085	0.0019516479833104573	0.012123067482036667	0.01742976871945649
ChCC-v11004020m.g	-0.6877659627963855	0.004564311922882534	0.00452299610786597	0.02809553131791692	0.040393952574061684
ChCC-v11004021m.g	-2.016224426780999	0.012163049194699509	0.012052950170124473	0.07486940755688551	0.10764243124216369
ChCC-v11004026m.g	0.9063874094851614	0.005688934992663058	0.005637439172533025	0.03501812627017337	0.050346815505419085
ChCC-v11004027m.g	0.7449172749570686	0.0025706774369875624	0.0025474078543542274	0.015823753866833438	0.02275037820099449
ChCC-v11004028m.g	0.8753547484862856	0.006781157860465394	0.0067197753194614546	0.04174128242316167	0.060012938125375836
ChCC-v11004032m.g	0.17000264608802254	0.005075128769614715	0.0050291890781621156	0.03123985426463173	0.04491465839556487
ChCC-v11004034m.g	0.6502365912357028	0.0037635203173412707	0.0037294532088987453	0.0231662745070895	0.03330698334792868
ChCC-v11004035m.g	-1.49211260117025	0.008735584895715432	0.008656511025280885	0.05377171919111437	0.0773095283464701
