	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut
ChCC-v11013871m.g	0.07012041292589902	0.0002776227303774064	0.00027599447091785544	0.0012929703554502214	0.001628226281668948
ChCC-v11013876m.g	0.40357524408872936	0.003092518404241119	0.0030743807598965956	0.014402763833250601	0.018137274766677723
ChCC-v11013878m.g	0.379386580136462	0.0016016558853579072	0.0015922621612102692	0.007459380493034322	0.009393532738419195
ChCC-v11013879m.g	0.10686078631701415	0.0012811790535152015	0.0012736649284634494	0.0059668260375042425	0.007513971941783649
ChCC-v11013883m.g	-1.250927068052034	0.005818263659661632	0.005784139498325395	0.02709735770521777	0.03412346601253439
ChCC-v11013884m.g	-0.8501802266072176	0.0031303790201062517	0.0031120193229570354	0.014579091808579414	0.018359323046759038
ChCC-v11013885m.g	0.7386516719367833	0.0028138940652183415	0.002797390554775816	0.01310512869302405	0.016503174162261058
ChCC-v11013890m.g	-0.48999046060929524	0.0017702287302324743	0.0017598463250466617	0.008244473597119946	0.010382193630945344
ChCC-v11013892m.g	-0.3152871478575658	0.001327636555640536	0.0013198499569797254	0.006183192229691263	0.00778643999884198
ChCC-v11013893m.g	-0.06450496754807901	0.0008717124934688038	0.0008665998929566996	0.004059820357643468	0.005112496336289139
ChCC-v11013900m.g	0.33132796447351925	0.0007574288680185743	0.000752986541853092	0.003527568046675819	0.0044422356473696354
ChCC-v11013902m.g	-0.600299526866061	0.004322856269341568	0.004297502683908322	0.02013280756778285	0.025353068821313413
ChCC-v11013905m.g	1.1698939048599009	0.005411853290959367	0.00538011272957692	0.025204585603433163	0.03173991462765957
ChCC-v11013908m.g	-0.05175859551380257	0.00010260002602611503	0.00010199827608042403	0.0004778383669804295	0.0006017376842614398
ChCC-v11013911m.g	0.31668521685781365	0.0006638743702592945	0.0006599807419463007	0.0030918573537604987	0.003893548975306004
ChCC-v11013912m.g	1.1229343286014406	0.005108025870320266	0.005078067259108305	0.023789572331554355	0.02995800076670242
ChCC-v11013913m.g	-0.3789476808260467	0.0006353196263549436	0.0006315934718356629	0.002958869549319528	0.003726078594086908
ChCC-v11013916m.g	-0.26313971962858484	0.0014482532536597874	0.001439759237132786	0.006744939514213595	0.008493843450483325
ChCC-v11013918m.g	0.8682617691963531	0.0039453057023759236	0.003922166453936212	0.018374444014098382	0.023138776947745326
ChCC-v11013919m.g	0.15455224763930459	0.0006864670096733541	0.0006824408753555668	0.003197077891625119	0.0040260522801191
ChCC-v11013920m.g	0.29380733543189674	0.0014349708903995035	0.00142655477503569	0.00668307965885333	0.008415943874632069
ChCC-v11013921m.g	0.5335301525648778	0.002046351118079806	0.002034349252954978	0.00953045641804167	0.012001620571380047
ChCC-v11013923m.g	0.7265041334763981	0.003342962349402033	0.003323355849383332	0.015569154626810118	0.019606100511030546
ChCC-v11013924m.g	-0.15663737896479088	0.00012884590925013538	0.00012809022699646769	0.0006000731310976703	0.0007556668556692356
ChCC-v11013925m.g	-0.150413252877227	0.0006510276814412353	0.0006472093990574581	0.003032026561862213	0.0038182045813597624
ChCC-v11013927m.g	-0.38375847588197864	0.0009420920072591198	0.0009365666303546362	0.004387598363566014	0.005525264317818221
ChCC-v11013928m.g	-0.4021758569761468	0.004927318684011049	0.00489841992184357	0.02294796604594147	0.028898173318009267
ChCC-v11013931m.g	0.46073622421099664	0.0017914207282425188	0.0017809140318245736	0.008343170937796983	0.010506482330484186
ChCC-v11013933m.g	-0.06693529570811628	0.0009421450796813224	0.0009366193915066724	0.004387845537378138	0.005525575581642133
ChCC-v11013934m.g	-0.08437970414263443	0.0018299473445775628	0.0018192146892570206	0.00852260067234825	0.010732436628877615
ChCC-v11013935m.g	0.7502311162293426	0.001588690817681588	0.0015793731337560852	0.007398998376126612	0.00931749406570136
ChCC-v11013941m.g	0.24282602339237824	0.0020096794992013937	0.0019978927134047413	0.009359665949870356	0.011786545625722653
ChCC-v11013942m.g	-1.2410058105548463	0.005916175962847571	0.005881477545096333	0.027553363974161138	0.03469771072632047
ChCC-v11013944m.g	0.44733540768339936	0.004355169873602799	0.004329626768630794	0.020283301485664595	0.025542584498369332
ChCC-v11013945m.g	-0.17397684618589665	0.0004524899894597276	0.0004498361321740208	0.0021073783897812438	0.0026538032099492413
ChCC-v11013948m.g	-0.07478368405625818	0.0009937194735744365	0.0009878913011809587	0.004628042592977504	0.005828053636964757
ChCC-v11013954m.g	-0.9567129742141701	0.003320928018384429	0.0033014507498874608	0.015466534294644917	0.019476871622556305
ChCC-v11013955m.g	0.6307738410850773	0.002473019535154037	0.0024585152564651313	0.011517576183537458	0.014503983145560999
ChCC-v11013956m.g	-0.3323423987187991	0.0008678720801343564	0.0008627820036761431	0.004041934428103888	0.00508997274135468
ChCC-v11013959m.g	1.897079811509291	0.009178007975108884	0.009124178887393374	0.04274467086239441	0.05382799087857274
ChCC-v11013962m.g	-0.5388618762095878	0.0008008369226971218	0.0007961400079554269	0.0037297320690915133	0.00469681903601239
ChCC-v11013973m.g	0.11240142230016749	0.0001481374066538637	0.00014726857961880934	0.0006899192839013586	0.0008688093315853755
ChCC-v11013974m.g	0.08457982714807064	0.0007538364447299113	0.0007494151881547846	0.0035108370794017926	0.004421166486333977
ChCC-v11013976m.g	0.4720148890072501	0.0057480795347394815	0.0057143670038384015	0.02677048968247268	0.033711843964877
ChCC-v11013978m.g	-0.020491542771394755	0.002911218587525829	0.002894144268007699	0.013558397494288514	0.017073971606895735
ChCC-v11013981m.g	-0.19557532169193356	0.002324865561421227	0.002311230206933422	0.01082757974189788	0.013635076649909433
ChCC-v11013983m.g	-0.2861616570902559	0.002583492043448996	0.002568339842645042	0.012032079005851157	0.015151892058362261
ChCC-v11013984m.g	-0.18421429275856677	0.0009090829114533904	0.0009037511331509515	0.00423386533789119	0.005331669660594178
ChCC-v11013985m.g	1.1225518116951216	0.00847447266071741	0.008424769813058787	0.03946810087735057	0.04970183489913551
ChCC-v11013986m.g	-1.0531990876547903	0.004768724165820711	0.004740755561728275	0.022209344931314944	0.027968034196132995
ChCC-v11013987m.g	0.2616229860480689	0.0039869752759038425	0.003963591635093304	0.01856851142069225	0.023383164338762846
ChCC-v11013988m.g	-0.0015784320263831236	0.001470761931380926	0.001462135901285109	0.006849769017886626	0.008625854329352476
ChCC-v11013991m.g	-0.07533795402781947	0.002848007272117483	0.002831303687452816	0.013264003887392932	0.016703244307633106
ChCC-v11013994m.g	0.006247631047007276	0.0041735426442126525	0.0041490647843449085	0.019437410289994943	0.0244773610998467
ChCC-v11013995m.g	-0.04098983564497029	0.00037657804797712414	0.0003743694148149748	0.00175383424795882	0.0022085881584062235
ChCC-v11013998m.g	0.08177236805851765	0.0002609241000918755	0.00025939377822802143	0.00121519994412092	0.0015302906815766468
ChCC-v11014001m.g	-0.19491130345578073	0.0019734671868687033	0.0019618927865637853	0.009191014606787522	0.011574164461615747
ChCC-v11014003m.g	-1.258596888937914	0.004938602442201147	0.004909637500704664	0.02300051781221086	0.028964351298523098
ChCC-v11014005m.g	-0.7891488398671183	0.0034945383583042853	0.0034740428638217647	0.016275088488355415	0.020495076860444113
ChCC-v11014007m.g	0.004902188575926174	0.0002049974638604521	0.00020379515215038078	0.0009547332214250623	0.0012022872114229178
ChCC-v11014010m.g	0.8432372694218807	0.0029433962267048233	0.0029261331850841915	0.013708258182965755	0.017262689863942183
ChCC-v11014011m.g	0.4493372486169296	0.001051262297832607	0.0010450966363300773	0.004896036376604492	0.006165535869241785
ChCC-v11014013m.g	0.4791548016673177	0.0019343238845993325	0.0019229790600647832	0.009008712785247472	0.011344593369149149
ChCC-v11014014m.g	-0.8532168474405272	0.0038225714832717922	0.003800152071975802	0.017802834813780942	0.022418954471632526
ChCC-v11014018m.g	0.20078474073290456	0.000590457897180429	0.000586994857049516	0.002749935339076618	0.0034629695670135114
ChCC-v11014020m.g	0.3261671623352947	0.0007129505125895286	0.0007087690523224334	0.0033204193202341645	0.0041813750644608275
ChCC-v11014021m.g	0.7237577951340467	0.004494978409010357	0.004468615325897534	0.02093443077711398	0.02636254593107612
ChCC-v11014031m.g	0.3669292190585539	0.003617810324948192	0.0035965918394284726	0.016849202136441598	0.021218053165769583
ChCC-v11014032m.g	-1.5736531170241017	0.009387324659422262	0.009332267927735338	0.04371951995832549	0.0550556098351601
ChCC-v11014034m.g	-0.28428543206736817	0.0013886562086380897	0.0013805117292407965	0.00646737862292514	0.008144313443044018
ChCC-v11014036m.g	0.07836279724790172	0.0002779241946310736	0.00027629416708134475	0.0012943743627614737	0.0016299943358197642
ChCC-v11014037m.g	0.48895987779352323	0.002152749833465344	0.00214012393905237	0.010025986393791386	0.012625637144126232
ChCC-v11014040m.g	-0.3692860616065138	0.001281110332152598	0.001273596610152169	0.005966505981993976	0.007513568898673486
ChCC-v11014041m.g	-0.06927602774312955	0.001717436134836492	0.0017073633586307377	0.007998603020379023	0.010072570959976004
ChCC-v11014043m.g	0.5293792633652175	0.0014383102333544433	0.0014298745327183874	0.006698631956900212	0.008435528747799143
ChCC-v11014046m.g	0.5521657635469995	0.002183260927806378	0.002170456085589258	0.010168085495120997	0.012804581301980374
ChCC-v11014047m.g	0.10883829362611391	0.0008714679928449146	0.0008663568263308593	0.004058681646637536	0.005111062367459714
ChCC-v11014049m.g	-0.5460939141734877	0.001576408702726476	0.0015671630535001198	0.007341796970040002	0.009245460834354608
ChCC-v11014050m.g	-0.46289927965318856	0.0020026911715172076	0.0019909453723164394	0.009327119261356988	0.0117455598649932
ChCC-v11014053m.g	-0.9195628092830531	0.003472951133644799	0.0034525822484017645	0.01617455046143227	0.020368470200783768
ChCC-v11014058m.g	1.595806415566029	0.006897543726197145	0.006857089578928371	0.03212388103550026	0.040453322963460575
ChCC-v11014059m.g	1.7371506281150615	0.008787467308889537	0.008735928745200091	0.040925808612416015	0.05153751352488343
ChCC-v11014062m.g	-0.6647485539049904	0.0015967621386587356	0.0015873971163733144	0.007436588881553125	0.009364831461039674
ChCC-v11014064m.g	-0.9223603689171789	0.005417597402056823	0.0053858231514183905	0.025231337610941075	0.031773603197183364
ChCC-v11014066m.g	-0.008644759182825257	0.0006104285463382437	0.0006068483781956569	0.002842944500484437	0.0035800951920534354
ChCC-v11014067m.g	0.44789468522533277	0.0008661547143989786	0.0008610747103040778	0.0040339361529544045	0.005079900583279661
ChCC-v11014070m.g	1.4418870001637232	0.006960730216662246	0.006919905480138495	0.03241815902536533	0.04082390466720596
ChCC-v11014076m.g	-0.4840372907707237	0.0028436831064836735	0.0028270048830838722	0.013243864981731383	0.016677883559535544
ChCC-v11014077m.g	0.7142526882632831	0.0029661503549087346	0.0029487538601503083	0.013814230821415698	0.017396140282456934
ChCC-v11014081m.g	0.31511627648958096	0.0010947089157402022	0.0010882884394878233	0.005098379999270862	0.0064203454269124
ChCC-v11014083m.g	-0.06365820202018835	0.0005422205842376952	0.0005390404563200422	0.002525280046706488	0.003180063118454065
ChCC-v11014085m.g	0.15211441492203942	0.0005893772452476972	0.0005859205431487227	0.0027449024265637175	0.003456631664220689
ChCC-v11014087m.g	0.3611529784922747	0.00043238439976349337	0.00042984846191676133	0.002013740770769512	0.002535886173734813
ChCC-v11014089m.g	0.1192591347671753	0.002347639481341135	0.0023338705576369683	0.010933644556165101	0.013768643144626235
ChCC-v11014091m.g	0.10131374980687789	0.0002485017342738347	0.00024704426968152226	0.0011573453486940608	0.0014574348945957185
ChCC-v11014094m.g	-1.3590749461900402	0.006561214876863705	0.006522733300895928	0.03055749909235152	0.03848079185614189
ChCC-v11014095m.g	0.6238842486597748	0.00229896113040491	0.002285477705605244	0.01070693522070406	0.013483150057533118
ChCC-v11014096m.g	-1.8661149903925252	0.00837087907716177	0.008321783806671429	0.03898563522199803	0.049094270111020855
ChCC-v11014097m.g	-1.6279260328718632	0.007035548477324043	0.006994284931123201	0.03276660957532766	0.04126270540298393
ChCC-v11014099m.g	0.6164324242185644	0.0035330512014557164	0.003512329828850427	0.016454454077157205	0.020720950380655183
ChCC-v11014103m.g	0.013782606444910557	0.0008207146707712404	0.0008159011728834455	0.003822308562947056	0.004813399806580692
ChCC-v11014107m.g	-0.26498124103493753	0.001818166251346729	0.0018075026922290478	0.008467732671152686	0.010663341833940763
ChCC-v11014110m.g	-0.055985093560568876	0.0007944927583468913	0.0007898330521781476	0.0037001854378635834	0.004659611221233571
ChCC-v11014113m.g	-0.523859743460246	0.0046045116691122885	0.00457750617258233	0.021444559245539785	0.02700494625821216
ChCC-v11014114m.g	-0.08957296170912203	8.816512907285204e-05	8.76480399093666e-05	0.0004106108246996671	0.0005170786271282758
ChCC-v11014115m.g	-0.0927942782855267	0.0007468507528574493	0.0007424704674191505	0.0034783026666355024	0.004380196184345659
ChCC-v11014118m.g	0.6173555159263484	0.002761351393973283	0.0027451560467037384	0.012860422086242704	0.016195017268500967
ChCC-v11014119m.g	0.8795625662267602	0.0038801250047500973	0.003857368041605776	0.018070878417494707	0.022756499441909932
ChCC-v11014120m.g	1.1291575775998772	0.0048797363832157915	0.004851116691610264	0.022726361336958347	0.028619108442479096
ChCC-v11014121m.g	-0.948383108974743	0.0031245982269249616	0.003106272434172436	0.014552168961864967	0.018325419340913793
ChCC-v11014123m.g	0.531729891098201	0.0009407480421181992	0.0009352305475796553	0.004381339124332949	0.005517382112491881
ChCC-v11014125m.g	-0.021012319591332138	0.0009789362449622923	0.0009731947763188919	0.004559192768154582	0.005741351653587922
ChCC-v11014129m.g	1.564525231528914	0.008670766213840171	0.008619912102975231	0.04038229743758431	0.050853074646983874
ChCC-v11014139m.g	0.05616789457494437	0.00038797953393074873	0.00038570403096535355	0.001806934306898801	0.002275456599093823
ChCC-v11014140m.g	-0.6016562605122793	0.0009862411722710224	0.0009804568601724927	0.004593213953833675	0.0057841942357265905
ChCC-v11014142m.g	-0.22672223608048775	0.0004182439210340627	0.0004157909172043777	0.0019478844203756746	0.0024529538465750717
ChCC-v11014146m.g	-0.18443419074170425	0.0023757035773606713	0.0023617700575164283	0.01106434726972332	0.01393323593084432
ChCC-v11014148m.g	0.809251748721227	0.003727561483359524	0.0037056993064474	0.01736034542110444	0.021861731442134113
ChCC-v11014150m.g	-0.9408266960532706	0.003547318899489205	0.003526513846724667	0.01652090292510542	0.020804628834812964
ChCC-v11014151m.g	1.0818650201098519	0.004720228780899085	0.00469254460261406	0.02198348772216435	0.027683614184264006
ChCC-v11014155m.g	-0.4187398453177093	0.0007500995612966311	0.0007457002215717249	0.0034934333189300328	0.004399250082697544
ChCC-v11014156m.g	0.9949614737659657	0.0026633917406208387	0.0026477709274753867	0.012404195293707714	0.01562049485128102
ChCC-v11014158m.g	1.009949044583336	0.0036748634847238414	0.0036533103819810448	0.0171149154091783	0.02155266357059013
ChCC-v11014161m.g	-0.31975126148349475	0.0006073445512555606	0.0006037824707679715	0.0028285814322556832	0.0035620079056149787
ChCC-v11014164m.g	0.963794057413739	0.002812480534625283	0.002795985314550611	0.01309854546710857	0.016494883963333783
ChCC-v11014169m.g	-0.27703070440749783	0.0005362122007966618	0.0005330673120943323	0.0024972972455040315	0.0031448246211749128
ChCC-v11014170m.g	0.4402920633213957	0.0017638011127171505	0.0017534564055577476	0.00821453830006344	0.010344496372681445
ChCC-v11014175m.g	-0.962583779376813	0.004434616389732994	0.004408607330329802	0.02065330717669896	0.026008529435134303
ChCC-v11014176m.g	0.4825037062053147	0.0027909716713424805	0.002774602600917216	0.012998372392064285	0.016368736884388647
ChCC-v11014179m.g	0.17312916300218328	0.0002616096556651398	0.0002600753130125495	0.0012183927771862795	0.001534311388384105
ChCC-v11014181m.g	-0.5353947855112119	0.003500118178089236	0.003479589957920547	0.016301075343109303	0.020527801879784147
ChCC-v11014186m.g	0.45618962568977967	0.0016624973602639165	0.00165274680039568	0.0077427370587175364	0.00975036118803064
ChCC-v11014187m.g	-1.4766977366230338	0.007318160496189794	0.007275239428313852	0.03408281650835007	0.04292019330394646
ChCC-v11014188m.g	0.3012729236225464	0.0011293343079121602	0.0011227107534670553	0.005259640590445508	0.0066234194816586905
ChCC-v11014190m.g	0.8956218284059667	0.003972286363731528	0.003948988873504419	0.018500100855149595	0.023297015510763148
ChCC-v11014191m.g	0.011143119104195888	0.0011344171794419394	0.0011277638139160244	0.0052833130116468705	0.0066532299550298105
ChCC-v11014193m.g	0.8335525206431171	0.0023941240603344866	0.002380082504215221	0.01115013685325577	0.014041270004488899
ChCC-v11014194m.g	0.01650265871277638	0.0007051618149076125	0.0007010260354126246	0.003284145074258011	0.0041356952231581005
ChCC-v11014197m.g	0.245986302974731	0.0005856550416469247	0.0005822201703008393	0.0027275670343708427	0.0034348013561610355
ChCC-v11014198m.g	0.057058945937724675	0.00037378698168819534	0.00037159471815140417	0.001740835434904948	0.0021922188666002674
ChCC-v11014200m.g	-1.1531785283345608	0.0053955165107800965	0.005363871764739677	0.02512850043401426	0.03164410123799376
ChCC-v11014203m.g	-0.16353573536607494	0.00036976351241060256	0.0003675948465522239	0.00172209696023135	0.00216862166902081
ChCC-v11014205m.g	-0.7163517780244402	0.0012323892970510612	0.0012251613242980923	0.005739597853875288	0.007227825473721948
ChCC-v11014206m.g	0.2846222604264933	0.0006776588593757733	0.0006736843849275639	0.003156055756277484	0.003974393463177436
ChCC-v11014209m.g	0.06569240104487886	5.6933630570236257e-05	5.6599714386872796e-05	0.0002651565902237118	0.000333909379391485
ChCC-v11014210m.g	1.6648914082658997	0.00790319345424841	0.007856841163551438	0.03680748631727687	0.046351346209397064
ChCC-v11014214m.g	-0.4345507085940239	0.0032734664889438065	0.0032542675826838616	0.015245492053227472	0.019198515057521546
ChCC-v11014216m.g	-0.46656197312243464	0.0009301249460483214	0.0009246697560503387	0.0043318642550281925	0.005455078841465927
ChCC-v11014217m.g	-1.6424568604023249	0.007486914213718808	0.007443003403985175	0.034868751989354886	0.04390991499437344
ChCC-v11014219m.g	-0.8792662124946281	0.005785137902210756	0.005751208023698013	0.02694308135209786	0.033929187147801715
ChCC-v11014222m.g	0.35578802937069365	0.0011817587897125122	0.0011748277652764328	0.005503796754371814	0.006930883207536502
ChCC-v11014223m.g	-0.05440624257680094	0.00026329915900758145	0.0002617549074048287	0.001226261289012532	0.001544220136638945
ChCC-v11014226m.g	0.08552876825055994	0.00015252250626636156	0.00015162796058818524	0.0007103419769457945	0.0008945274506568908
ChCC-v11014227m.g	0.552931992856971	0.003887435384369653	0.003864635545792358	0.018104924996181996	0.02279937400124215
ChCC-v11014231m.g	-0.34368179464672466	0.0007088770615674254	0.0007047194921220607	0.0033014480659395396	0.0041574847295366545
ChCC-v11014234m.g	0.7307551006931923	0.0031681777728086702	0.003149596385682688	0.014755131669043227	0.018581008506305948
ChCC-v11014237m.g	0.8358030558053907	0.0036030981330616657	0.003581965934661079	0.01678068315045254	0.021131767804848187
ChCC-v11014240m.g	0.32911292621650784	0.0005598182193468905	0.000556534881163301	0.002607237386767543	0.0032832712813485824
ChCC-v11014243m.g	0.7085805010417883	0.001373347553835724	0.001365292859817175	0.0063960817344665775	0.008054529893792397
ChCC-v11014247m.g	2.0204247715401253	0.009808176318909491	0.009750651288986698	0.04567954938033747	0.05752385777627631
ChCC-v11014248m.g	-0.23683215171494565	0.00019632973581320908	0.0001951782603951321	0.000914365073619029	0.0011514519552834272
ChCC-v11014254m.g	0.9636510267808263	0.002603605142387063	0.002588334978102373	0.012125751597601138	0.015269853135440672
ChCC-v11014257m.g	-0.17508647770122107	0.0021877138547562514	0.0021748828960881515	0.010188824079938402	0.012830697220804021
ChCC-v11014259m.g	-0.5724042394239675	0.0017713700818572354	0.0017609809826353213	0.008249789205874153	0.010388887530647055
ChCC-v11014261m.g	0.3238097879879691	0.0019792475937290797	0.0019676392912932462	0.009217935654292343	0.011608065901732016
ChCC-v11014262m.g	0.033685405254887786	0.0014659064428294683	0.0014573088902115363	0.006827155585802991	0.008597377431732894
ChCC-v11014264m.g	-0.2505840594183817	0.0021311875799829637	0.0021186881483533293	0.00992556466495268	0.012499176937628398
ChCC-v11014266m.g	0.6090185384837858	0.0019547442715856277	0.0019432796813235642	0.009103816507425437	0.011464356656282508
ChCC-v11014270m.g	0.18439414806321783	0.0028170129683128373	0.002800491165479555	0.01311965433808641	0.01652146618028686
ChCC-v11014271m.g	0.4079970827462149	0.0017022067487608985	0.001692223293022193	0.007927675309594389	0.009983252312946436
ChCC-v11014273m.g	1.7381508022668832	0.009786962151026243	0.00972956154236206	0.045580748788068615	0.05739943905290922
ChCC-v11014274m.g	0.5654416576942984	0.0015905016424281224	0.0015811733380014846	0.00740743191725994	0.009328114350430192
ChCC-v11014275m.g	0.43555007366879955	0.0010815633088029793	0.0010752199316368964	0.005037157058155327	0.006343247911609604
ChCC-v11014276m.g	0.07466887075672274	0.00046739442664195824	0.00046465315471697365	0.002176792718410232	0.002741216068041234
ChCC-v11014281m.g	0.003665096969404211	0.00041653196469553026	0.0004140890015030033	0.0019399113383714078	0.0024429134140079006
ChCC-v11014284m.g	2.164502393251922	0.01217074647533919	0.01209936495318743	0.05668273046274496	0.07138006766138238
ChCC-v11014287m.g	-0.20552100824104572	0.00045554612385239186	0.00045287434231484967	0.0021216117026177502	0.0026717270965549373
ChCC-v11014290m.g	1.153858652595963	0.003400618499763885	0.003380673845977658	0.015837676203288794	0.01994424738823835
ChCC-v11014292m.g	0.760878135864557	0.0021997137739071197	0.0021868124356204466	0.010244711217525373	0.012901075405302047
ChCC-v11014295m.g	-0.15653560031240824	0.00013197098366960917	0.000131196972830316	0.0006146275178276851	0.0007739950678262206
ChCC-v11014301m.g	-2.054458350477069	0.010096209158379601	0.010036994813626963	0.04702100266236784	0.05921313818415726
ChCC-v11014305m.g	1.085145028184041	0.0050272664754762745	0.004997781518739304	0.023413452179881507	0.029484355943031424
ChCC-v11014307m.g	0.07031626541570973	0.00018623138196924546	0.00018513913347451865	0.0008673340825278386	0.0010922262387580476
ChCC-v11014310m.g	0.0005023416464185898	0.00017786305965166623	0.00017681989143201505	0.0008283603548839475	0.0010431469637561899
ChCC-v11014312m.g	-0.4513977024344313	0.001643225151846642	0.0016335876236297376	0.007652980740372422	0.009637331839863976
ChCC-v11014313m.g	0.20873835289141265	0.00041666641280907143	0.00041422266107731936	0.0019405375026084594	0.002443701937165536
ChCC-v11014315m.g	-0.0771224541448574	0.000804244744305558	0.0007995278426637889	0.0037456032922812744	0.004716805528827845
ChCC-v11014320m.g	-0.9943436359653208	0.00427479456036972	0.004249722857231088	0.019908970114529665	0.025071192270414627
ChCC-v11014321m.g	1.084617382173497	0.004619640979267581	0.004592546749216619	0.021515020873456966	0.027093677971155403
ChCC-v11014322m.g	1.2965506687376733	0.004690511607284216	0.0046630017204521415	0.02184508614215121	0.027509326282726287
ChCC-v11014324m.g	-0.5424807818764935	0.0022652250014897537	0.0022519394393469387	0.01054981618893153	0.01328529143238828
ChCC-v11014325m.g	-0.17146050854333506	0.0005479628515482103	0.0005447490451883962	0.0025520234671586746	0.003213740874373543
ChCC-v11014328m.g	0.3814418092305426	0.0011065507132902552	0.001100060784803714	0.0051535307182579105	0.00648979624589609
ChCC-v11014330m.g	-0.1744427323794921	0.0005576030838542614	0.0005543327374574579	0.0025969208520897746	0.0032702797592867776
ChCC-v11014331m.g	0.6615158607724466	0.0031815739484064107	0.003162913992607002	0.014817521581788258	0.01865957557879472
ChCC-v11014333m.g	1.5337874642965437	0.005861918357625155	0.005827538161147932	0.027300670417639537	0.03437949593647434
ChCC-v11014334m.g	-0.26956422540906755	0.000996383213393493	0.000990539418145387	0.004640448409374419	0.005843676173257155
ChCC-v11014335m.g	0.7909593037327001	0.0028329231637483597	0.00281630804749587	0.013193752777431	0.016614777698113196
ChCC-v11014340m.g	-0.420707044692847	0.0008760303584860115	0.0008708924336622063	0.004079929919488407	0.005137820131974597
ChCC-v11014341m.g	0.34813575415199577	0.0017444964821371513	0.0017342649967853154	0.008124630982211889	0.010231276872154471
ChCC-v11014342m.g	-0.5267462733355269	0.002416672454943466	0.002402498652315531	0.011255151330106319	0.014173513818465778
ChCC-v11014345m.g	-0.4824608082237261	0.002475250836837716	0.002460733471547189	0.011527968008901114	0.014517069480526295
ChCC-v11014347m.g	-0.9560703526488734	0.0050799214113031775	0.005050127632960586	0.023658681635696486	0.02979317125601537
ChCC-v11014361m.g	0.17494024895007299	0.0006794698355134113	0.0006754847396761568	0.003164490002483515	0.003985014635798169
ChCC-v11014362m.g	0.309382254331172	0.0032513477556590674	0.0032322785759408045	0.015142478634987546	0.019068791159184837
ChCC-v11014363m.g	0.19896076016017256	0.00029981564435864905	0.0002980572232870578	0.0013963292549171176	0.0017583852414989113
ChCC-v11014365m.g	-0.1591970801827777	0.00042538517151643606	0.0004228902841974736	0.001981143315142689	0.0024948364824225566
ChCC-v11014367m.g	-0.03871229049937338	0.0002087996726803893	0.00020757506098619983	0.0009724412213526154	0.001224586741150182
ChCC-v11014368m.g	0.43518110338394106	0.0005961585156860308	0.0005926620413835195	0.002776484788847731	0.003496403057347575
ChCC-v11014370m.g	0.7007258649113375	0.0018358948067685804	0.0018251272695363168	0.008550299745448974	0.010767317829835053
ChCC-v11014372m.g	-0.052043510045653704	0.0012442813821756122	0.001236983662251468	0.005794982776823176	0.007297571223709047
ChCC-v11014374m.g	0.7511327976194527	0.0024754793009763173	0.002460960595741851	0.011529032033298876	0.014518409397162025
ChCC-v11014377m.g	1.1810866911192799	0.004677459689952758	0.004650026352716718	0.02178429954096614	0.02743277824648891
ChCC-v11014378m.g	0.3942853640008448	0.0030659664247589266	0.0030479845079793	0.014279103489220674	0.017981550374930443
ChCC-v11014386m.g	1.4704952436750938	0.008383633009840132	0.008334462937436051	0.039045034021390694	0.04916907050057583
ChCC-v11014387m.g	0.5043445944268121	0.003990534838922069	0.0039671303212469155	0.01858508934806393	0.023404040777985434
ChCC-v11014390m.g	0.37320312015506896	0.0016061709527420457	0.0015967507476893005	0.00748040848405154	0.009420013103943902
ChCC-v11014392m.g	0.16507698192646358	0.002396885684981687	0.0023828279319125195	0.011162998547962311	0.014057466624357032
ChCC-v11014395m.g	-1.5631024307968908	0.006171422662192134	0.006135227220576308	0.028742122600410473	0.036194704087120194
ChCC-v11014397m.g	-0.4300826517824302	0.0008684386208307822	0.0008633452216070054	0.004044572974035048	0.005093295439212674
ChCC-v11014401m.g	0.851776901292258	0.0034512751351973344	0.003431033379852739	0.016073598988981665	0.020241342892779852
ChCC-v11014402m.g	0.7349761652658467	0.001707792979252364	0.0016977767602286472	0.007953692020885854	0.010016014930363604
ChCC-v11014404m.g	-0.6652863461377316	0.002441802884808061	0.0024274816920147237	0.011372191101275162	0.014320900980603209
ChCC-v11014406m.g	0.7088471713382627	0.0038175366578174874	0.003795146775811703	0.017779386157223055	0.022389425783123588
ChCC-v11014409m.g	-0.17745262536757644	0.000332058360102824	0.00033011083525417284	0.0015464930242156676	0.0019474851653260394
ChCC-v11014411m.g	-0.7402145744011303	0.003015856571619011	0.0029981685495153745	0.014045727228790569	0.017687661687422522
ChCC-v11014412m.g	0.36719383204937117	0.001356080694692491	0.0013481272709362814	0.006315664914944685	0.007953261694964915
ChCC-v11014413m.g	0.11067467785325588	0.0002799383712913413	0.00027829653057993137	0.0013037549733073953	0.0016418072567924587
ChCC-v11014415m.g	1.2749437728014148	0.005279623919918283	0.005248658884819061	0.02458875469994939	0.03096440414678156
ChCC-v11014417m.g	1.9164716677656568	0.009457545490454732	0.009402076913051031	0.04404655893217548	0.055467447160051586
ChCC-v11014419m.g	-0.023075408240042172	0.0013480980874574194	0.001340191481754345	0.006278487575394284	0.00790644459580767
ChCC-v11014420m.g	0.780949310791436	0.003038025286939885	0.0030202072451495383	0.014148973428009701	0.017817678724814292
