## source: http://pathways.mcdb.ucla.edu/algal/id_conversion.html
JGI_v5.3.1_ID	JGI_v5.5_ID
g16866	Cre16.g690431.t2.1, Cre16.g690431.t1.1
Cre16.g661400	Cre16.g661400.t1.1
g16876	Cre16.g691552.t1.1
Cre16.g680900	Cre16.g680900.t1.2
Cre16.g676600	Cre16.g676600.t1.1
Cre16.g681800	Cre16.g681800.t1.1
Cre16.g688633	Cre16.g688633.t2.1, Cre16.g688633.t1.2
g16166	N/A
g16848	Cre16.g688414.t1.1
g15578	Cre16.g694703.t1.1
Cre16.g665250	Cre16.g665250.t1.2
Cre16.g650450	Cre16.g650450.t1.2
g16704	Cre16.g672609.t1.1
g16831	Cre16.g686510.t3.1, Cre16.g686510.t1.1, Cre16.g686510.t2.1
g16831	Cre16.g686510.t3.1, Cre16.g686510.t1.1, Cre16.g686510.t2.1
g16831	Cre16.g686510.t3.1, Cre16.g686510.t1.1, Cre16.g686510.t2.1
Cre16.g654400	Cre16.g654400.t1.1
g15674	N/A
Cre16.g647500	Cre16.g647500.t2.1, Cre16.g647500.t1.1
Cre16.g686600	Cre16.g686600.t1.2
g16733	Cre16.g675749.t1.1
Cre16.g661050	Cre16.g661050.t1.2
g15595	Cre16.g694207.t1.1
Cre16.g680150	Cre16.g680150.t1.1
Cre16.g670650	Cre16.g670650.t1.2
Cre16.g651450	Cre16.g651450.t1.1
Cre16.g671300	Cre16.g671300.t1.2
Cre16.g671600	Cre16.g671600.t1.1
Cre16.g688100	Cre16.g688202.t1.1
Cre16.g683700	Cre16.g683700.t1.2
Cre16.g675500	Cre16.g675500.t1.2
Cre16.g675300	Cre16.g675300.t1.1
Cre16.g657450	Cre16.g657450.t1.1
Cre16.g666050	Cre16.g666050.t1.2
g16102	Cre16.g667769.t1.1
g16127	Cre16.g674890.t1.1, Cre16.g674890.t2.1
g16127	Cre16.g674890.t1.1, Cre16.g674890.t2.1
Cre16.g664700	Cre16.g664700.t1.2
Cre16.g681100	Cre16.g681100.t1.1
Cre16.g673050	Cre16.g673050.t1.1
g16097	Cre16.g666677.t1.1
g16769	Cre16.g679557.t1.1
g16649	Cre16.g673600.t1.1
Cre16.g669350	Cre16.g669350.t1.1
Cre16.g672600	Cre16.g672600.t1.2
Cre16.g694700	Cre16.g694700.t1.2
Cre16.g679400	Cre16.g679400.t1.1
Cre16.g665050	Cre16.g665050.t1.2
g16614	Cre16.g675200.t1.1
Cre16.g648600	Cre16.g648600.t1.1
Cre16.g648800	Cre16.g648800.t1.1
Cre16.g692450	Cre16.g692450.t1.2
g16155	Cre16.g684505.t1.1
g16088	Cre16.g666602.t1.1
Cre16.g681450	Cre16.g681450.t1.2
Cre16.g692100	Cre16.g692100.t1.1
g15934	Cre16.g659650.t1.1
Cre16.g660750	Cre16.g660750.t1.1
Cre16.g661800	Cre16.g661800.t2.1, Cre16.g661800.t1.2
g15981	N/A
Cre16.g654900	Cre16.g654900.t1.1
g16101	Cre16.g667413.t1.1
g16270	Cre16.g668400.t1.2
Cre16.g668150	Cre16.g668150.t1.2
Cre16.g672850	Cre16.g672850.t1.1
Cre16.g662951	Cre16.g662951.t1.2
Cre16.g692900	Cre16.g692900.t1.2
g15571	Cre16.g694942.t1.2
Cre16.g694400	Cre16.g694400.t1.2
g16353	Cre16.g686950.t1.2
g16757	Cre16.g678325.t1.1
Cre16.g665850	Cre16.g665850.t1.1
Cre16.g682950	Cre16.g682950.t1.1
g15726	Cre16.g649950.t1.2
Cre16.g695300	Cre16.g695300.t1.1
Cre16.g671200	Cre16.g671200.t1.1
Cre16.g679750	Cre16.g679750.t1.2
Cre16.g676350	Cre16.g676350.t1.1
g16791	Cre16.g682026.t1.1
Cre16.g672100	Cre16.g672100.t1.1
g16754	Cre16.g677989.t1.1
Cre16.g680750	Cre16.g680750.t1.1
Cre16.g662600	Cre16.g662600.t1.2
Cre16.g670950	Cre16.g670950.t1.2
g16825	Cre16.g685837.t1.1
Cre16.g650350	Cre16.g650350.t1.1
g16145	Cre16.g680944.t1.1
g16029	Cre16.g663876.t1.1
Cre16.g655800	Cre16.g655800.t1.1
Cre16.g661631	Cre16.g661626.t1.2
Cre16.g677750	Cre16.g677750.t1.2
Cre16.g680650	Cre16.g680650.t1.1
Cre16.g657100	Cre16.g657100.t1.1
Cre16.g670250	Cre16.g670250.t1.2
g16117	Cre16.g671329.t1.1
g16785	Cre16.g681354.t1.1
Cre16.g672450	Cre16.g672450.t2.1, Cre16.g672450.t1.1
g16676	N/A
Cre16.g681350	Cre16.g681350.t1.1
g16823	Cre16.g685613.t1.1
Cre16.g653100	Cre16.g653100.t1.1
g16462	N/A
Cre16.g682050	Cre16.g682050.t1.1, Cre16.g682050.t2.1
g16738	Cre16.g676309.t1.1
Cre16.g651100	Cre16.g651100.t1.1
Cre16.g685628	Cre16.g685628.t1.2
Cre16.g675650	Cre16.g675650.t1.2
Cre16.g673250	Cre16.g673250.t1.1
Cre16.g690350	Cre16.g690350.t1.1
Cre16.g678550	Cre16.g678550.t1.1
Cre16.g658850	Cre16.g658850.t1.1
g16737	Cre16.g676197.t1.1
Cre16.g691000	Cre16.g691000.t1.2
Cre16.g671100	Cre16.g671100.t1.2
Cre16.g687850	Cre16.g687850.t1.1
Cre16.g678000	Cre16.g678000.t1.2
g15678	Cre16.g647700.t1.1
g15952	Cre16.g660430.t1.1
Cre16.g683250	Cre16.g683250.t1.2
Cre16.g684750	Cre16.g684750.t1.2
Cre16.g687117	Cre16.g687117.t1.2
Cre16.g677450	Cre16.g677450.t1.2
g15620	Cre16.g692902.t1.1
Cre16.g683200	Cre16.g683200.t1.2
Cre16.g677950	Cre16.g677950.t1.1
Cre16.g651650	Cre16.g651650.t1.1
g16731	Cre16.g675525.t1.1
Cre16.g661550	Cre16.g661550.t1.2
g16157	Cre16.g685217.t1.1
Cre16.g682600	Cre16.g682600.t1.1
g16265	Cre16.g668552.t1.1
Cre16.g675000	Cre16.g675000.t1.1
Cre16.g647800	Cre16.g647800.t1.1
g16834	Cre16.g686846.t1.1
g15905	N/A
g15905	N/A
Cre16.g658300	Cre16.g658300.t2.1, Cre16.g658300.t1.1, Cre16.g658300.t3.1
Cre16.g658400	Cre16.g658400.t1.2
g16841	Cre16.g687630.t2.1, Cre16.g687630.t1.1
g16841	Cre16.g687630.t2.1, Cre16.g687630.t1.1
Cre16.g694200	Cre16.g694200.t1.1
g16804	Cre16.g683483.t1.1
Cre16.g693700	Cre16.g693700.t1.2
g16746	Cre16.g677205.t1.1, Cre16.g677205.t3.1, Cre16.g677205.t2.1
g16746	Cre16.g677205.t1.1, Cre16.g677205.t3.1, Cre16.g677205.t2.1
g16746	Cre16.g677205.t1.1, Cre16.g677205.t3.1, Cre16.g677205.t2.1
g16646	Cre16.g673852.t1.1
Cre16.g660250	Cre16.g660225.t1.1
Cre16.g652500	Cre16.g652483.t2.1, Cre16.g652483.t1.1
g15781	N/A
Cre16.g677000	Cre16.g677000.t1.2
Cre16.g694800	Cre16.g694800.t1.1
g16338	Cre16.g687602.t1.1
g15745	Cre16.g650800.t1.1
Cre16.g669050	Cre16.g669050.t1.1
Cre16.g650900	Cre16.g650900.t1.1
Cre16.g684050	Cre16.g684050.t1.1
Cre16.g664150	Cre16.g664150.t1.1
Cre16.g687950	Cre16.g687950.t1.2
Cre16.g682850	Cre16.g682850.t1.2
g16132	Cre16.g676314.t1.1
Cre16.g667850	Cre16.g667850.t1.1
g15808	Cre16.g653750.t1.2
Cre16.g659150	Cre16.g659150.t1.1
Cre16.g664250	Cre16.g664250.t1.2
g15988	Cre16.g662052.t1.1
g16284	N/A
Cre16.g667729	Cre16.g667729.t2.1, Cre16.g667729.t1.2
Cre16.g676700	Cre16.g676700.t1.2
Cre16.g653400	Cre16.g653400.t1.1
g16309	Cre16.g667451.t1.1
Cre16.g669550	Cre16.g669550.t1.2
Cre16.g696050	Cre16.g696050.t1.1
Cre16.g675900	Cre16.g675900.t1.2
Cre16.g656800	Cre16.g656800.t1.2
Cre16.g673450	Cre16.g673450.t1.1
g15645	Cre16.g691753.t1.1
g16221	N/A
Cre16.g670400	Cre16.g670400.t1.1, Cre16.g670400.t2.1
g16307	Cre16.g670756.t1.1
Cre16.g677800	Cre16.g677800.t1.2
g16140	Cre16.g679164.t1.1
Cre16.g667150	Cre16.g667150.t1.2
g16414	N/A
Cre16.g684200	Cre16.g684200.t2.1, Cre16.g684200.t1.2
Cre16.g656300	Cre16.g656300.t1.1
g16716	Cre16.g673953.t1.1
Cre16.g647550	Cre16.g647550.t1.1
Cre16.g693450	Cre16.g693450.t1.1
Cre16.g662550	Cre16.g662550.t1.2
g16819	Cre16.g685165.t2.1, Cre16.g685165.t1.1
g16819	Cre16.g685165.t2.1, Cre16.g685165.t1.1
Cre16.g657800	Cre16.g657800.t1.1
Cre16.g694000	Cre16.g694000.t1.2
Cre16.g661250	Cre16.g661250.t1.2
Cre16.g665328	Cre16.g665328.t1.1
g16873	Cre16.g691215.t2.1, Cre16.g691215.t1.1
g16873	Cre16.g691215.t2.1, Cre16.g691215.t1.1
Cre16.g654500	Cre16.g654500.t1.1
Cre16.g674450	Cre16.g674450.t1.2
Cre16.g652850	Cre16.g652850.t1.2
Cre16.g652300	Cre16.g652300.t1.1
g16741	Cre16.g676645.t1.1
Cre16.g685100	Cre16.g685100.t1.1
Cre16.g687050	Cre16.g687050.t1.1
g16846	Cre16.g688190.t1.1
Cre16.g695850	Cre16.g695850.t1.2
Cre16.g682200	Cre16.g682200.t1.2
g16176	Cre16.g689050.t1.1
Cre16.g671750	Cre16.g671750.t1.1
Cre16.g659900	Cre16.g659900.t1.1
Cre16.g683800	Cre16.g683800.t1.1
Cre16.g681550	Cre16.g681550.t1.1
g16861	Cre16.g689871.t1.1
Cre16.g647950	Cre16.g647950.t1.1
Cre16.g692200	Cre16.g692200.t1.1
g16697	Cre16.g671825.t1.1
g16190	Cre16.g689733.t1.1
g16796	Cre16.g682587.t1.1
Cre16.g678600	Cre16.g678600.t1.2
Cre16.g666150	Cre16.g666150.t1.2
Cre16.g688250	Cre16.g688250.t1.2
g16847	Cre16.g688302.t1.1
g15946	Cre16.g660150.t1.2
Cre16.g688200	Cre16.g688200.t2.1, Cre16.g688200.t1.1
g16323	N/A
Cre16.g648050	Cre16.g648050.t1.2
Cre16.g655400	Cre16.g655400.t1.1
Cre16.g661300	Cre16.g661300.t2.1, Cre16.g661300.t1.1
g15969	N/A
Cre16.g663500	Cre16.g663500.t1.2
Cre16.g682650	Cre16.g682650.t1.1
g16086	Cre16.g666576.t1.1
g15692	Cre16.g648350.t1.1
Cre16.g680300	Cre16.g680300.t1.2
Cre16.g657550	Cre16.g657550.t1.1
Cre16.g657650	Cre16.g657650.t1.2
g16775	Cre16.g680230.t1.1
g15646	Cre16.g691754.t1.1
Cre16.g660024	Cre16.g660024.t1.1
Cre16.g671050	Cre16.g671050.t1.2
Cre16.g668700	Cre16.g668700.t1.2
g16158	Cre16.g685573.t1.1
Cre16.g690050	Cre16.g690050.t1.2
Cre16.g683050	Cre16.g683050.t1.1
Cre16.g685450	Cre16.g685450.t1.1
g16397	Cre16.g685052.t1.1
Cre16.g658782	Cre16.g658775.t1.1
Cre16.g691600	Cre16.g691600.t1.1
Cre16.g651300	Cre16.g651300.t1.2
Cre16.g676900	Cre16.g676900.t1.2
Cre16.g679950	Cre16.g679950.t1.2
Cre16.g659700	Cre16.g659700.t1.2
Cre16.g658450	Cre16.g658450.t1.2
Cre16.g685550	Cre16.g685550.t1.2
g16783	Cre16.g681126.t1.1
Cre16.g692300	Cre16.g692300.t1.2
g15628	Cre16.g692500.t1.1
Cre16.g674950	Cre16.g674950.t1.2
Cre16.g679300	Cre16.g679300.t1.2
Cre16.g695400	Cre16.g695400.t1.1
g16147	Cre16.g681657.t1.1
Cre16.g667450	Cre16.g667450.t1.2
Cre16.g681850	Cre16.g681850.t1.2
g15596	Cre16.g694208.t1.1
g15544	Cre16.g664251.t1.1
Cre16.g656850	Cre16.g656851.t1.1
Cre16.g693750	Cre16.g693750.t1.1
Cre16.g651900	Cre16.g651900.t1.1
Cre16.g682000	Cre16.g682000.t1.1
g16832	Cre16.g686622.t1.1
Cre16.g665500	Cre16.g665500.t1.2
g16156	Cre16.g684861.t1.1
Cre16.g688700	Cre16.g688700.t1.1
g15690	Cre16.g648288.t1.2
Cre16.g686100	Cre16.g686100.t1.1
g16872	Cre16.g691103.t1.1
g16859	Cre16.g689647.t1.1
g16803	Cre16.g683371.t1.1
Cre16.g654800	Cre16.g654800.t1.1
Cre16.g671950	Cre16.g671950.t1.1
g15898	Cre16.g657964.t1.1
Cre16.g664300	Cre16.g664301.t1.1
Cre16.g653850	Cre16.g653850.t1.1
Cre16.g670000	Cre16.g670000.t1.2
Cre16.g651000	Cre16.g651000.t1.2
g16712	Cre16.g673505.t1.1
Cre16.g664600	Cre16.g664600.t1.2
Cre16.g675750	Cre16.g675750.t1.1
Cre16.g653700	Cre16.g653700.t1.1
g16839	Cre16.g687406.t3.1, Cre16.g687406.t2.1, Cre16.g687406.t1.1
g16839	Cre16.g687406.t3.1, Cre16.g687406.t2.1, Cre16.g687406.t1.1
g16839	Cre16.g687406.t3.1, Cre16.g687406.t2.1, Cre16.g687406.t1.1
Cre16.g662350	Cre16.g662350.t1.1
Cre16.g659300	Cre16.g659300.t1.1
g16082	N/A
g16082	N/A
Cre16.g666450	Cre16.g666334.t1.1, Cre16.g666334.t2.1, Cre16.g666334.t3.1
Cre16.g660350	Cre16.g660350.t1.1
Cre16.g684400	Cre16.g684400.t1.1, Cre16.g684400.t2.1
g16410	N/A
g16336	Cre16.g687652.t1.1
Cre16.g674400	Cre16.g674400.t1.2
Cre16.g681051	Cre16.g681051.t1.1
g16665	N/A
Cre16.g672900	N/A
Cre16.g672950	Cre16.g673001.t1.1, Cre16.g673001.t2.1
Cre16.g691950	Cre16.g691950.t1.1
Cre16.g675350	Cre16.g675350.t1.1
Cre16.g683600	Cre16.g683600.t2.1, Cre16.g683600.t1.2
g16430	N/A
Cre16.g686000	Cre16.g686000.t1.1
Cre16.g663250	Cre16.g663250.t1.1, Cre16.g663250.t2.1
g16012	N/A
Cre16.g673100	Cre16.g673100.t1.1
Cre16.g674150	Cre16.g674150.t1.1
Cre16.g656350	Cre16.g656350.t1.1
Cre16.g651550	Cre16.g651550.t1.2
Cre16.g656600	Cre16.g656600.t1.2
Cre16.g678750	Cre16.g678750.t1.2
g15599	Cre16.g693900.t1.1
Cre16.g649250	Cre16.g649250.t1.1
Cre16.g684650	Cre16.g684650.t1.2
Cre16.g669900	Cre16.g669900.t1.2
Cre16.g677900	Cre16.g677900.t1.1
Cre16.g694900	Cre16.g694900.t1.1
g16705	Cre16.g672721.t1.1
Cre16.g649350	Cre16.g649350.t1.1
Cre16.g662750	Cre16.g662750.t1.2
Cre16.g650300	Cre16.g650300.t1.2
Cre16.g670200	Cre16.g670200.t1.2
Cre16.g690130	Cre16.g690130.t1.2
Cre16.g682100	Cre16.g682100.t1.2
Cre16.g660850	Cre16.g660850.t1.2
g15775	Cre16.g652226.t1.1
Cre16.g670750	Cre16.g670750.t1.2
Cre16.g694300	Cre16.g694300.t1.2
Cre16.g687450	Cre16.g687450.t1.2
Cre16.g680050	Cre16.g680050.t1.1
Cre16.g686789	Cre16.g686789.t1.2
g15699	N/A
Cre16.g648700	Cre16.g648700.t2.1, Cre16.g648700.t1.1
Cre16.g651350	Cre16.g651350.t1.1
Cre16.g679700	Cre16.g679700.t1.1
g16100	Cre16.g667057.t1.1
Cre16.g673650	Cre16.g673650.t1.1
g16782	Cre16.g681014.t1.1
g15723	Cre16.g649800.t1.1
Cre16.g694500	Cre16.g694500.t1.1, Cre16.g694500.t2.1
g15581	N/A
Cre16.g676000	Cre16.g676000.t1.2
Cre16.g653500	Cre16.g653500.t1.1
Cre16.g653338	Cre16.g653338.t1.1
g15841	Cre16.g655316.t1.1
g15616	Cre16.g693203.t1.1
Cre16.g691200	Cre16.g691200.t1.1
g16365	Cre16.g686501.t1.1
Cre16.g665750	Cre16.g665750.t1.2
Cre16.g695650	Cre16.g695650.t1.1
Cre16.g669100	Cre16.g669126.t1.1
Cre16.g695050	Cre16.g695050.t1.2
Cre16.g660700	Cre16.g660700.t1.2
g16143	Cre16.g680232.t1.1
g15825	Cre16.g654600.t1.1
g16133	Cre16.g676670.t1.1
Cre16.g680350	Cre16.g680350.t1.2
Cre16.g672500	Cre16.g672500.t1.2
Cre16.g659850	Cre16.g659850.t1.2
g16736	Cre16.g676085.t1.1
g16161	Cre16.g686641.t1.1
Cre16.g679850	Cre16.g679850.t1.1
Cre16.g649000	Cre16.g649000.t1.1
g16837	Cre16.g687182.t1.1
Cre16.g652750	Cre16.g652750.t1.2
g15721	Cre16.g649750.t1.1
g16470	N/A
Cre16.g681700	Cre16.g681700.t1.1, Cre16.g681700.t2.1, Cre16.g681600.t1.1, Cre16.g681700.t3.1
Cre16.g681600	N/A
Cre16.g667100	Cre16.g667100.t1.2
g15566	Cre16.g695202.t1.1
g16135	Cre16.g677382.t2.1, Cre16.g677382.t1.1
g16135	Cre16.g677382.t2.1, Cre16.g677382.t1.1
g16794	Cre16.g682363.t1.1
Cre16.g681300	Cre16.g681353.t1.1
g16091	Cre16.g666627.t1.1
g15694	Cre16.g648451.t1.1
Cre16.g652350	Cre16.g652350.t1.2
Cre16.g654350	Cre16.g654350.t1.1
Cre16.g688350	Cre16.g688350.t1.1
g15671	N/A
Cre16.g690750	Cre16.g690750.t1.1, Cre16.g690750.t2.1
g16714	Cre16.g673729.t1.1
Cre16.g689800	Cre16.g689800.t1.2
Cre16.g695800	Cre16.g695800.t1.1
Cre16.g654050	Cre16.g654050.t1.1
Cre16.g669250	Cre16.g669250.t2.1, Cre16.g669250.t1.1
g16247	N/A
Cre16.g655050	Cre16.g655050.t1.2
Cre16.g664850	Cre16.g664850.t1.1
g15919	Cre16.g658926.t1.1
Cre16.g663400	Cre16.g663400.t2.1, Cre16.g663400.t1.2
g16016	N/A
Cre16.g677550	Cre16.g677550.t1.1
Cre16.g669650	Cre16.g669650.t1.2
g16184	Cre16.g689450.t1.2
Cre16.g676100	Cre16.g676100.t1.2
g15590	Cre16.g694202.t1.1
Cre16.g662300	Cre16.g662300.t1.2
g16854	Cre16.g689087.t1.1
g16193	Cre16.g689851.t1.1, Cre16.g689851.t2.1
g16193	Cre16.g689851.t1.1, Cre16.g689851.t2.1
g16857	Cre16.g689423.t1.1
g16882	Cre16.g692228.t1.1
Cre16.g668800	Cre16.g668800.t1.1
g15673	Cre16.g690702.t1.1
Cre16.g677600	Cre16.g677600.t1.2
Cre16.g689700	Cre16.g689700.t1.1
g16725	Cre16.g674852.t1.1
Cre16.g652150	Cre16.g652150.t1.2
g16845	Cre16.g688078.t1.1
Cre16.g666500	Cre16.g666500.t1.2
Cre16.g672300	Cre16.g672300.t1.2
g16106	Cre16.g668481.t1.1
g16745	Cre16.g677093.t1.1
Cre16.g650150	Cre16.g650151.t1.1
Cre16.g673900	Cre16.g673900.t1.1
g16149	Cre16.g682369.t1.1
g16694	N/A
Cre16.g671650	Cre16.g671650.t1.1, Cre16.g671650.t2.1
Cre16.g668350	Cre16.g668350.t1.2
Cre16.g649650	Cre16.g649650.t1.1
g16105	Cre16.g668125.t1.1
g16227	Cre16.g670151.t1.1
Cre16.g680500	Cre16.g680500.t1.1
Cre16.g656450	Cre16.g656433.t1.1
g16623	Cre16.g674800.t1.2
g16810	Cre16.g684155.t1.1
Cre16.g680200	Cre16.g680200.t1.1
Cre16.g661450	Cre16.g661450.t1.2
Cre16.g652050	Cre16.g652050.t1.2
g16208	Cre16.g690506.t1.1, Cre16.g690506.t2.1
g16208	Cre16.g690506.t1.1, Cre16.g690506.t2.1
Cre16.g666700	Cre16.g666700.t1.2
Cre16.g678300	Cre16.g678300.t1.1
Cre16.g667600	Cre16.g667701.t1.1
Cre16.g676400	Cre16.g676400.t1.2
g16151	Cre16.g683081.t1.1
g16477	Cre16.g681352.t1.1
g16526	Cre16.g679200.t1.1
g16639	Cre16.g674152.t1.1
g15626	Cre16.g692585.t1.2
g16628	Cre16.g674602.t1.1
Cre16.g663100	Cre16.g663100.t1.1
g16469	N/A
Cre16.g681750	Cre16.g681750.t2.1, Cre16.g681750.t1.1
g16764	Cre16.g678997.t1.1, Cre16.g678997.t2.1
g16764	Cre16.g678997.t1.1, Cre16.g678997.t2.1
g15848	Cre16.g655550.t1.1
Cre16.g652950	Cre16.g652950.t1.2
Cre16.g693650	Cre16.g693650.t1.1
Cre16.g655515	Cre16.g655515.t1.2
g16371	Cre16.g686202.t1.1
g16311	Cre16.g667353.t1.1
Cre16.g648150	Cre16.g648150.t1.1
g16801	Cre16.g683147.t1.1
g16003	Cre16.g662852.t1.1
Cre16.g666301	Cre16.g666301.t1.2
Cre16.g661950	Cre16.g661950.t1.2
g16677	Cre16.g672453.t1.1
Cre16.g660100	Cre16.g660100.t1.1
Cre16.g691850	Cre16.g691850.t1.2
Cre16.g669123	Cre16.g669123.t1.1
Cre16.g665700	Cre16.g665700.t1.2
Cre16.g670850	Cre16.g670850.t1.2
Cre16.g681000	Cre16.g681000.t1.1
g16806	Cre16.g683707.t1.1
g16727	Cre16.g675076.t1.1
g15579	Cre16.g694704.t1.1
g16761	Cre16.g678773.t1.1
Cre16.g671450	Cre16.g671450.t1.2
g16119	Cre16.g672041.t1.1
g16141	Cre16.g679520.t1.1
g16518	Cre16.g679600.t1.2
g15955	Cre16.g660601.t1.1
g16139	Cre16.g678808.t1.1
Cre16.g666000	Cre16.g666000.t1.1
Cre16.g665450	Cre16.g665450.t1.1
Cre16.g651750	Cre16.g651750.t1.2
Cre16.g687300	Cre16.g687300.t1.2
g16826	Cre16.g686061.t1.1
Cre16.g690450	Cre16.g690450.t1.1
Cre16.g656700	Cre16.g656700.t1.2
Cre16.g683850	Cre16.g683850.t1.1
g16863	Cre16.g690095.t1.1
Cre16.g677200	Cre16.g677200.t1.1
g16110	Cre16.g669549.t1.1
Cre16.g656000	Cre16.g656000.t1.2
g15929	N/A
Cre16.g659400	Cre16.g659400.t1.1, Cre16.g659400.t2.1
g15769	Cre16.g651950.t1.2
Cre16.g679450	Cre16.g679450.t1.2
Cre16.g680550	Cre16.g680550.t1.2
Cre16.g676800	Cre16.g676800.t1.2
Cre16.g656100	Cre16.g656100.t1.1
Cre16.g675630	Cre16.g675630.t1.2
Cre16.g649100	Cre16.g649100.t1.2
Cre16.g685950	Cre16.g685950.t1.1
g16808	Cre16.g683931.t1.1
g16771	Cre16.g679781.t1.1
Cre16.g680131	Cre16.g680131.t1.2
Cre16.g682400	Cre16.g682400.t1.2
Cre16.g663200	Cre16.g663200.t1.1
Cre16.g673350	Cre16.g673350.t1.2
g16864	Cre16.g690207.t3.1, Cre16.g690207.t2.1, Cre16.g690207.t1.1
g16864	Cre16.g690207.t3.1, Cre16.g690207.t2.1, Cre16.g690207.t1.1
g16864	Cre16.g690207.t3.1, Cre16.g690207.t2.1, Cre16.g690207.t1.1
Cre16.g691300	Cre16.g691351.t1.1
g16878	Cre16.g691776.t1.1
Cre16.g688850	Cre16.g688850.t1.1
g16780	Cre16.g680790.t1.1
Cre16.g693200	Cre16.g693200.t1.1, Cre16.g693200.t2.1
g15614	N/A
Cre16.g678850	Cre16.g678850.t1.1
g16812	Cre16.g684379.t1.1
g15901	Cre16.g658075.t1.1
Cre16.g658950	Cre16.g658950.t1.1
Cre16.g665200	Cre16.g665200.t1.2
Cre16.g691100	Cre16.g691100.t1.2, Cre16.g691100.t2.1
g15663	N/A
Cre16.g695550	Cre16.g695550.t1.1
g15739	N/A
Cre16.g650550	Cre16.g650550.t2.1, Cre16.g650550.t1.2
Cre16.g674250	Cre16.g674250.t1.2
Cre16.g667900	Cre16.g667900.t1.1
Cre16.g663800	Cre16.g663800.t1.2
Cre16.g657250	Cre16.g657250.t1.2
Cre16.g659450	Cre16.g659450.t1.2
Cre16.g670500	Cre16.g670500.t1.1
Cre16.g654150	Cre16.g654150.t1.1
g16363	Cre16.g686552.t1.1
Cre16.g686300	Cre16.g686300.t1.2
g16042	N/A
Cre16.g664500	Cre16.g664500.t2.1, Cre16.g664500.t1.2
Cre16.g658700	Cre16.g658700.t1.1
g16773	Cre16.g680005.t1.1
g16734	Cre16.g675861.t2.1, Cre16.g675861.t1.1
g16734	Cre16.g675861.t2.1, Cre16.g675861.t1.1
Cre16.g683500	Cre16.g683500.t1.2
Cre16.g660300	Cre16.g660300.t1.2
g16792	Cre16.g682138.t1.1
Cre16.g684900	Cre16.g684900.t1.1
g16852	Cre16.g688863.t1.1
Cre16.g651200	Cre16.g651200.t1.2
Cre16.g649900	Cre16.g649900.t1.1
Cre16.g663950	Cre16.g663950.t1.2
g15797	Cre16.g653258.t1.2
Cre16.g688500	Cre16.g688500.t1.1
Cre16.g656950	Cre16.g656950.t1.1, Cre16.g656950.t2.1
g15877	N/A
Cre16.g657300	Cre16.g657300.t1.2
Cre16.g650600	Cre16.g650600.t1.2
Cre16.g684550	Cre16.g684550.t1.1
Cre16.g678150	Cre16.g678150.t1.2
g16723	Cre16.g674627.t1.1
g15962	Cre16.g660951.t1.1
Cre16.g685300	Cre16.g685300.t1.2
Cre16.g691439	Cre16.g691439.t1.2
g15584	Cre16.g694402.t1.1
Cre16.g654700	Cre16.g654700.t1.1
g16580	Cre16.g676750.t1.2
Cre16.g650200	Cre16.g650200.t1.1
Cre16.g670800	Cre16.g670800.t1.2
Cre16.g668550	Cre16.g668550.t1.2
Cre16.g681250	Cre16.g681250.t1.1
g16835	Cre16.g686958.t1.1, Cre16.g686958.t2.1
g16835	Cre16.g686958.t1.1, Cre16.g686958.t2.1
g16593	N/A
Cre16.g676200	Cre16.g676200.t1.1, Cre16.g676200.t2.1
g15623	Cre16.g692751.t1.1
Cre16.g647534	Cre16.g647534.t1.2, Cre16.g647534.t2.1
g15675	N/A
g16739	Cre16.g676421.t1.1
Cre16.g688050	Cre16.g688050.t1.1
g16118	Cre16.g671685.t1.1
g16827	Cre16.g685949.t3.1, Cre16.g685949.t2.1, Cre16.g685949.t1.1
g16827	Cre16.g685949.t3.1, Cre16.g685949.t2.1, Cre16.g685949.t1.1
g16827	Cre16.g685949.t3.1, Cre16.g685949.t2.1, Cre16.g685949.t1.1
Cre16.g675150	Cre16.g675150.t1.1
Cre16.g687800	Cre16.g687800.t1.1
Cre16.g684065	Cre16.g684065.t1.2
Cre16.g657000	Cre16.g657000.t1.2
g16770	Cre16.g679669.t1.1
Cre16.g663650	Cre16.g663650.t1.2
Cre16.g668100	Cre16.g668100.t1.2
Cre16.g676300	Cre16.g676300.t1.1
Cre16.g655750	Cre16.g655750.t1.2
Cre16.g660050	Cre16.g660050.t1.1
Cre16.g651700	Cre16.g651700.t1.1
Cre16.g686550	Cre16.g686550.t1.1
Cre16.g684800	Cre16.g684800.t1.1
g16346	Cre16.g687200.t1.1
Cre16.g658150	Cre16.g658150.t1.2
g15639	Cre16.g692003.t2.1, Cre16.g692003.t1.1
g15639	Cre16.g692003.t2.1, Cre16.g692003.t1.1
Cre16.g694750	Cre16.g694750.t1.2
Cre16.g694450	Cre16.g694450.t1.2
Cre16.g656150	Cre16.g656150.t1.2
g16528	Cre16.g679151.t1.1
Cre16.g650850	Cre16.g650850.t1.2
Cre16.g672800	Cre16.g672800.t1.2
Cre16.g689950	Cre16.g689950.t1.2
Cre16.g650750	Cre16.g650750.t1.1
Cre16.g652650	Cre16.g652650.t1.1
Cre16.g650500	Cre16.g650500.t1.2
Cre16.g674300	Cre16.g674300.t1.1
Cre16.g664750	Cre16.g664750.t1.1
Cre16.g660800	Cre16.g660800.t1.2
Cre16.g670050	Cre16.g670050.t1.2
